SKU,Location, QTY , Line ,Weight,depth,height,Vol
2313388-1,G1-0-4-1,4,1,15,27,3,"1,215"
23138-1,G1-0-4-2,4,1,23,26,2,"1,196"
231599-000,G1-0-6-2,4,1,15,24,1,360
2-316081-2,G1-0-7-1,4,1,19,24, -   , -   
2316663-2,G1-0-7-2,4,1,22,27,1,594
2316663-3,G1-0-8-1,4,1,14,24,3,"1,008"
2316663-4,G1-0-8-2,4,1,23,24,5,"2,760"
2316669-2,G1-0-9-1,4,1,18,23,5,"2,070"
2316670-1,G1-0-9-2,4,1,20,25,4,"2,000"
2316670-3,G1-0-10-1,4,1,17,23,1,391
2316815-4,G1-0-11-1,4,1,20,25,2,"1,000"
2316815-5,G1-0-11-2,4,1,15,29,2,870
2316817-3,G1-0-12-1,4,1,20,24, -   , -   
2317515-1,G1-0-12-2,4,1,19,24,1,456
2317680-1,G1-0-13-1,4,1,22,24, -   , -   
2318967-1,G1-0-13-2,4,1,21,27,5,"2,835"
2320363-1,G1-0-14-2,4,1,23,27,5,"3,105"
2-320573-2,G1-0-15-1,4,1,16,28, -   , -   
232190-000,G1-0-15-2,4,1,22,27, -   , -   
2323787-1,G1-0-16-2,4,1,16,27,5,"2,160"
23241-6,G1-0-17-1,4,1,19,27,4,"2,052"
2328209-1,G1-0-17-2,4,1,15,25,3,"1,125"
2329370-1,G1-0-18-1,4,1,13,23,3,897
2330895-1,G1-0-19-1,4,1,16,26,3,"1,248"
2330901-3,G1-0-19-2,4,1,19,28,5,"2,660"
2332699-1,G1-0-21-1,4,1,20,23,2,920
2332700-1,G1-0-21-2,4,1,15,28,4,"1,680"
2332718-1,G1-0-22-1,4,1,17,27,3,"1,377"
2332756-1,G1-0-22-2,4,1,18,24,3,"1,296"
233347N002,G1-0-23-2,4,1,17,29,1,493
233359-000,G1-0-24-1,4,1,16,25,4,"1,600"
2335400-1,G1-0-24-2,4,1,14,23,4,"1,288"
233563-000,G1-0-25-1,4,1,16,26,4,"1,664"
2337423-1,G1-0-26-1,4,1,13,27,5,"1,755"
2339800-1,G1-0-26-2,4,1,18,29, -   , -   
234066-E,G1-0-27-1,4,1,23,26,2,"1,196"
234163-1,G1-0-29-1,4,1,14,25,5,"1,750"
2343456-1,G1-0-30-1,4,1,23,25,2,"1,150"
2344128-3,G1-0-30-2,4,1,14,24,1,336
2345164-1,G1-0-31-1,4,1,14,26,3,"1,092"
234605-1,G1-0-31-2,4,1,23,28,3,"1,932"
2347081-3,G1-0-32-1,4,1,16,25, -   , -   
2347245-1,G1-0-32-2,3,1,15,26,1,390
2350059-1,G1-0-34-1,3,1,15,24,5,"1,800"
2350059-3,G1-0-35-1,3,1,13,23,1,299
2350059-4,G1-0-35-2,3,1,19,27,5,"2,565"
2350629-2,G1-0-36-1,3,1,23,24,2,"1,104"
2350687-1,G1-0-36-2,3,1,18,23,3,"1,242"
2350791-2,G1-0-37-1,3,1,16,27,4,"1,728"
2351096-1,G1-0-37-2,3,1,13,28,3,"1,092"
2352363-1,G1-0-38-2,3,1,18,25,2,900
2352364-1,G1-0-39-1,3,1,22,23,5,"2,530"
2355002-1,G1-0-40-1,3,1,14,26,4,"1,456"
2355088-2,G1-0-40-2,3,1,13,26,1,338
2355088-5,G1-0-41-1,3,1,20,26,2,"1,040"
235705-000,G1-0-42-2,3,1,14,25,3,"1,050"
2358669-2,G1-0-43-1,3,1,14,26,2,728
2358897-1,G1-0-43-2,3,1,20,27, -   , -   
2358899-1,G1-0-44-1,3,1,14,29, -   , -   
2358900-1,G1-0-44-2,3,1,20,29,1,580
2358901-1,G1-0-45-1,3,1,20,29,1,580
2358904-1,G1-0-45-2,3,1,21,24,4,"2,016"
2360538-4,G1-0-46-1,3,1,21,28,2,"1,176"
2360538-6,G1-0-46-2,3,1,23,26,5,"2,990"
2-36153-3,G1-0-47-1,3,1,19,24,5,"2,280"
2365771-1,G1-0-47-2,3,1,13,25, -   , -   
2366000-2,G1-0-48-1,3,1,15,28,4,"1,680"
2367943-3,G1-0-49-1,3,1,21,23, -   , -   
2369804-1,G1-0-50-2,3,1,22,26,3,"1,716"
2371136-3,G1-0-51-1,3,1,19,26,3,"1,482"
2371432-1,G1-0-52-1,3,1,20,27, -   , -   
237160-000,G1-0-52-2,3,1,19,28,2,"1,064"
237171-000,G1-0-53-1,3,1,17,23,2,782
2374043-3,G1-0-54-1,3,1,23,25,4,"2,300"
2375154-2,G1-0-54-2,3,1,18,26, -   , -   
2375310-1,G1-0-55-1,3,1,18,29,5,"2,610"
2375310-2,G1-0-55-2,3,1,15,23,3,"1,035"
2378048-1,G1-0-56-1,3,1,13,24,5,"1,560"
238018-7,G1-0-57-1,3,1,16,29, -   , -   
2381255-2,G1-0-57-2,3,1,14,28,3,"1,176"
2381710-1,G1-0-58-1,3,1,19,27,3,"1,539"
2384551-1,G1-0-60-1,3,1,16,23,3,"1,104"
2386612-1,G1-0-60-2,3,1,23,25, -   , -   
2386629-1,G1-1-1-1,3,1,16,29,5,"2,320"
2386952-4,G1-1-1-2,3,1,20,23,1,460
2391853-1,G1-1-2-1,3,1,19,23,2,874
239275-000,G1-1-2-2,3,1,14,29,2,812
2393302-1,G1-1-3-1,3,1,19,23, -   , -   
2394254-2,G1-1-3-2,3,1,21,26, -   , -   
2397201-1,G1-1-5-1,3,1,13,28,2,728
2399816-2,G1-1-5-2,3,1,17,24,2,816
2400768-1,G1-1-8-1,3,1,22,26,1,572
2405960-3,G1-1-9-2,3,1,17,26,3,"1,326"
240644-1,G1-1-10-2,3,1,19,27,1,513
2408053-1,G1-1-11-1,3,1,15,23,1,345
240833-1,G1-1-11-2,3,1,22,27,1,594
240833-4,G1-1-12-1,3,1,17,24,2,816
2408463-1,G1-1-12-2,3,1,23,27,5,"3,105"
2408463-3,G1-1-13-1,3,1,19,25,2,950
2408463-4,G1-1-13-2,3,1,16,29,2,928
2408463-5,G1-1-14-1,3,1,13,27,5,"1,755"
2408463-6,G1-1-14-2,3,1,22,28,5,"3,080"
2408463-7,G1-1-15-1,3,1,18,27, -   , -   
2408463-8,G1-1-15-2,3,1,17,29,2,986
2408463-9,G1-1-16-1,3,1,14,24,5,"1,680"
240861-000,G1-1-16-2,3,1,21,25,2,"1,050"
2-409282-6,G1-1-17-1,3,1,23,28,1,644
2-409282-9,G1-1-18-1,3,1,21,25,1,525
241017-003,G1-1-19-2,3,1,23,25,5,"2,875"
2413834-1,G1-1-20-1,3,1,15,24,3,"1,080"
2414-001-2486,G1-1-20-2,3,1,17,26,5,"2,210"
2414-002-1886,G1-1-21-1,3,1,15,27,4,"1,620"
242411-000,G1-1-22-1,3,1,15,23,5,"1,725"
2430778-1,G1-1-22-2,3,1,21,25,1,525
2439462-1,G1-1-23-1,3,1,19,28,1,532
2439463-1,G1-1-23-2,3,1,16,24,2,768
2439463-2,G1-1-24-1,3,1,21,28, -   , -   
2443990-1,G1-1-24-2,3,1,23,27,1,621
244692-E,G1-1-25-1,3,1,19,25,1,475
2450178-5,G1-1-25-2,3,1,21,25,2,"1,050"
24522-2,G1-1-26-1,3,1,16,29, -   , -   
2-456402-3,G1-1-26-2,3,1,23,29,1,667
2-456402-9,G1-1-27-1,3,1,18,25,2,900
2-456406-3,G1-1-27-2,3,1,14,27,3,"1,134"
2-456408-0,G1-1-28-1,3,1,16,28,2,896
245879-000,G1-1-28-2,3,1,23,29, -   , -   
246715-001,G1-1-29-2,3,1,20,26,2,"1,040"
247345N002,G1-1-30-1,3,1,22,29, -   , -   
247537-000,G1-1-30-2,3,1,14,27,4,"1,512"
248150-000,G1-1-31-1,3,1,14,25,1,350
250609-000,G1-1-32-2,3,1,23,27,5,"3,105"
251735N002,G1-1-33-1,3,1,21,29,2,"1,218"
2-5173864-1,G1-1-33-2,3,1,23,28,2,"1,288"
2-5174954-1,G1-1-34-1,3,1,22,25,1,550
2-5178764-1,G1-1-34-2,3,1,13,26,1,338
2-530743-2,G1-1-35-1,3,1,20,29,1,580
253329-000,G1-1-35-2,3,1,17,25,1,425
254939-000,G1-1-36-1,3,1,14,27,5,"1,890"
254995-000,G1-1-36-2,3,1,19,25,1,475
255577-000,G1-1-37-1,3,1,23,26,2,"1,196"
2-568176-3,G1-1-37-2,3,1,14,23,1,322
259141-000,G1-1-38-2,3,1,21,28,3,"1,764"
259161-000,G1-1-39-1,3,1,21,25,2,"1,050"
262269N001,G1-1-40-1,3,1,14,28,4,"1,568"
262973-000,G1-1-41-1,3,1,16,24, -   , -   
263081-000,G1-1-41-2,3,1,21,24,2,"1,008"
2-6437285-6,G1-1-42-1,3,1,18,26,5,"2,340"
264389-000,G1-1-42-2,3,1,14,26,4,"1,456"
264443-000,G1-1-43-1,3,1,13,23,2,598
2-6447232-4,G1-1-43-2,3,1,20,25, -   , -   
2-6450131-2,G1-1-44-1,3,1,20,27,4,"2,160"
265049-002,G1-1-44-2,3,1,18,27,5,"2,430"
268215-000,G1-1-45-1,3,1,16,23,3,"1,104"
268427N001,G1-1-45-2,3,1,15,29, -   , -   
269056-000,G1-1-46-1,3,1,16,28,5,"2,240"
271011-000,G1-1-46-2,3,1,21,24,2,"1,008"
271201-000,G1-1-47-1,3,1,17,25,4,"1,700"
271577-000,G1-1-47-2,3,1,21,24, -   , -   
271847-000,G1-1-48-1,3,1,19,27,2,"1,026"
2-720961-9,G1-1-48-2,3,1,22,24,3,"1,584"
2-721137-8,G1-1-49-1,3,1,13,25,3,975
2-721427-1,G1-1-49-2,3,1,15,27,3,"1,215"
272199-000,G1-1-50-1,3,1,15,29,4,"1,740"
273380-000,G1-1-50-2,3,1,22,26,2,"1,144"
274040-000,G1-1-51-1,3,1,19,23,4,"1,748"
274295-000,G1-1-51-2,3,1,23,26,1,598
274307-000,G1-1-52-1,3,1,17,27,2,918
2-746610-0,G1-1-52-2,3,1,23,29,2,"1,334"
274723-000,G1-1-53-1,3,1,21,28, -   , -   
275363-000,G1-1-53-2,3,1,19,24, -   , -   
275455-000,G1-1-54-1,3,1,20,27, -   , -   
275604-000,G1-1-54-2,3,1,18,26,5,"2,340"
275829-001,G1-1-55-1,3,1,14,25,5,"1,750"
278073-000,G1-1-55-2,3,1,16,25,2,800
278828-000,G1-1-56-1,3,1,14,25, -   , -   
280385-1,G1-1-56-2,3,1,23,24,3,"1,656"
280611-000,G1-1-57-1,3,1,18,24,3,"1,296"
281597-000,G1-1-57-2,3,1,23,23, -   , -   
282000-015,G1-1-58-2,3,1,14,29,5,"2,030"
282002-014,G1-1-59-1,3,1,18,27, -   , -   
282002-021,G1-1-59-2,3,1,14,23,5,"1,610"
282008-006,G1-1-60-1,3,1,13,27,5,"1,755"
282010-010,G1-1-60-2,3,1,22,29,1,638
282019-049,G1-2-1-1,3,1,16,29,5,"2,320"
282020-018,G1-2-1-2,3,1,16,29,2,928
282026-019,G1-2-2-1,3,1,18,28, -   , -   
282034-019,G1-2-3-1,3,1,13,29,2,754
2820363008,G1-2-3-2,3,1,14,24, -   , -   
282046-028,G1-2-4-1,3,1,19,23,5,"2,185"
2820463016,G1-2-4-2,3,1,16,28, -   , -   
282081-1,G1-2-5-2,3,1,17,23,5,"1,955"
282087-1,G1-2-6-1,3,1,19,23, -   , -   
282110-1,G1-2-7-1,3,1,21,28,5,"2,940"
2822015-4,G1-2-9-1,3,1,19,23,5,"2,185"
2822019-5,G1-2-10-1,3,1,22,27,2,"1,188"
2822020-5,G1-2-10-2,3,1,22,27,1,594
2822022-1,G1-2-11-1,3,1,17,27, -   , -   
2822023-1,G1-2-11-2,3,1,13,25,5,"1,625"
2822257-1,G1-2-13-1,3,1,16,25,1,400
2822364-1,G1-2-16-1,3,1,22,28,4,"2,464"
2822397-3,G1-2-17-1,3,1,15,24,3,"1,080"
2822397-5,G1-2-17-2,3,1,21,24, -   , -   
2822421-2,G1-2-18-1,3,1,21,29,3,"1,827"
2822509-3,G1-2-18-2,3,1,15,24,5,"1,800"
2822580-1,G1-2-19-1,3,1,22,25,2,"1,100"
282262-000,G1-2-20-1,3,1,17,28,4,"1,904"
282263-000,G1-2-20-2,3,1,18,23,5,"2,070"
2822727-1,G1-2-21-1,3,1,22,24,1,528
2822732-1,G1-2-21-2,3,1,16,25,3,"1,200"
2822732-2,G1-2-22-1,3,1,13,25, -   , -   
2822732-3,G1-2-22-2,3,1,16,24,5,"1,920"
2822741-1,G1-2-23-1,3,1,22,26,5,"2,860"
2822746-5,G1-2-23-2,3,1,21,24,4,"2,016"
2822832-1,G1-2-24-1,3,1,23,24,2,"1,104"
2822839-1,G1-2-24-2,3,1,17,28,3,"1,428"
282301-002,G1-2-25-1,3,1,16,26,1,416
2823064-1,G1-2-25-2,3,1,18,29, -   , -   
282403-1,G1-2-26-1,3,1,20,23,1,460
282718-000,G1-2-27-1,3,1,23,28,1,644
282834-4,G1-2-27-2,3,1,21,24, -   , -   
282837-5,G1-2-28-1,3,1,16,26,3,"1,248"
282847-5,G1-2-28-2,3,1,13,28, -   , -   
2828502-1,G1-2-29-1,3,1,14,26,4,"1,456"
2828502-2,G1-2-29-2,3,1,19,26,3,"1,482"
282872-000,G1-2-30-1,3,1,21,26,3,"1,638"
2832179-4,G1-2-30-2,3,1,13,28,1,364
2832180-1,G1-2-31-1,3,1,20,27, -   , -   
283221-002,G1-2-31-2,3,1,13,23,2,598
2832315-1,G1-2-32-1,3,1,14,28,1,392
2832612-1,G1-2-32-2,3,1,23,26,2,"1,196"
2836130-1,G1-2-33-1,3,1,16,28,4,"1,792"
2837757-2,G1-2-33-2,3,1,15,24,1,360
2837759-2,G1-2-34-1,3,1,15,29,3,"1,305"
2837893-2,G1-2-34-2,3,1,21,23,3,"1,449"
284041-2,G1-2-35-1,3,1,23,28,5,"3,220"
284880-E,G1-2-36-2,3,1,21,29, -   , -   
285667-000,G1-2-37-1,3,1,23,26,1,598
285759-012,G1-2-37-2,3,1,17,24,5,"2,040"
289239N001,G1-2-38-1,3,1,14,26,3,"1,092"
2-917337-5,G1-2-39-1,3,1,19,29, -   , -   
2-917657-2,G1-2-39-2,3,1,15,28,5,"2,100"
2-917658-2,G1-2-40-1,3,1,16,24, -   , -   
2-917780-1,G1-2-41-1,3,1,14,23,1,322
291861-000,G1-2-41-2,3,1,18,24,5,"2,160"
292156-3,G1-2-42-1,3,1,13,26,1,338
292156-5,G1-2-42-2,3,1,13,25,1,325
292171-8,G1-2-43-2,3,1,23,26,1,598
292207-2,G1-2-44-2,3,1,17,26,2,884
292227-4,G1-2-45-1,3,1,14,26, -   , -   
292228-3,G1-2-45-2,3,1,20,24,5,"2,400"
292253-8,G1-2-47-1,3,1,13,28,5,"1,820"
292271-5,G1-2-47-2,3,1,20,23, -   , -   
2-927766-1,G1-2-48-2,3,1,17,23,5,"1,955"
292819-000,G1-2-49-1,3,1,17,28,2,952
293125N001,G1-2-49-2,3,1,14,24,5,"1,680"
2-937157-6,G1-2-50-1,3,1,18,27,1,486
2-962915-1,G1-2-51-1,3,1,21,25, -   , -   
2-964294-1,G1-2-51-2,3,1,16,23,1,368
2-964300-1,G1-2-52-1,3,1,16,23,4,"1,472"
296535-000,G1-2-52-2,3,1,21,26, -   , -   
2-968790-1,G1-2-53-2,3,1,16,26, -   , -   
299061N001,G1-2-54-2,3,1,19,24, -   , -   
300389,G1-2-55-1,3,1,23,23,3,"1,587"
300967-000,G1-2-55-2,3,1,13,25,3,975
301185,G1-2-56-1,3,1,14,24,2,672
301185-1,G1-2-56-2,3,1,19,26,4,"1,976"
301393-000,G1-2-57-1,3,1,19,23,4,"1,748"
301418-000,G1-2-57-2,3,1,17,27,3,"1,377"
301664-000,G1-2-58-1,3,1,23,23,5,"2,645"
302851,G1-2-58-2,3,1,17,27, -   , -   
302916-000,G1-2-59-1,3,1,16,27,3,"1,296"
305183,G1-2-60-1,3,1,18,23,3,"1,242"
3065953006,G1-2-60-2,3,1,19,23,5,"2,185"
306757-000,G1-3-1-1,3,1,13,23,1,299
306919-000,G1-3-1-2,3,1,21,27,1,567
3-100525-2,G1-3-2-1,3,1,19,24, -   , -   
3-1123309-2,G1-3-3-1,3,1,13,29, -   , -   
311665-000,G1-3-4-2,3,1,20,25,5,"2,500"
312555-1,G1-3-5-2,3,1,16,27,5,"2,160"
3-1318115-6,G1-3-6-1,3,1,17,29,2,986
3-1333203-1,G1-3-7-2,3,1,22,29,4,"2,552"
3-1333281-6,G1-3-8-1,3,1,22,27,1,594
31425,G1-3-8-2,3,1,22,25,4,"2,200"
3-1437130-6,G1-3-9-2,3,1,23,24, -   , -   
3-1437142-4,G1-3-10-1,3,1,18,23,4,"1,656"
3-1437719-3,G1-3-11-1,3,1,20,25, -   , -   
314425-000,G1-3-12-1,3,1,21,26,3,"1,638"
3-1447172-7,G1-3-12-2,3,1,16,24, -   , -   
3-1447187-1,G1-3-13-1,3,1,20,25,2,"1,000"
3-1447232-9,G1-3-13-2,3,1,23,28,1,644
3-1462051-1,G1-3-14-1,3,1,17,28, -   , -   
3-1478763-7,G1-3-14-2,3,1,14,26,5,"1,820"
3-1589484-7,G1-3-15-1,3,1,14,25,4,"1,400"
316007-2,G1-3-15-2,3,1,18,23,1,414
316065-2,G1-3-16-1,3,1,18,27,2,972
316068-003,G1-3-16-2,3,1,16,27,1,432
316078-000,G1-3-17-1,3,1,19,27, -   , -   
3-1617001-8,G1-3-17-2,3,1,21,26, -   , -   
3-1617004-2,G1-3-18-1,3,1,18,26,3,"1,404"
3-1617076-1,G1-3-19-1,3,1,18,29,3,"1,566"
3-1617076-8,G1-3-19-2,3,1,17,25,3,"1,275"
3-1617829-3,G1-3-20-1,3,1,15,26, -   , -   
3-1618274-8,G1-3-20-2,3,1,21,27,4,"2,268"
3-1618411-6,G1-3-21-2,3,1,17,26,2,884
316200-000,G1-3-22-1,3,1,20,26,5,"2,600"
316229-3,G1-3-22-2,3,1,15,27,2,810
316300-5,G1-3-23-1,3,1,23,24,3,"1,656"
3-1633128-8,G1-3-23-2,3,1,19,23,2,874
3-1633730-4,G1-3-24-2,3,1,14,29,2,812
3-1633730-7,G1-3-25-1,3,1,15,27,1,405
3-1633917-4,G1-3-25-2,3,1,19,23,3,"1,311"
3-1633962-3,G1-3-26-1,3,1,16,23,5,"1,840"
316467-1,G1-3-26-2,3,1,14,26, -   , -   
316516-5,G1-3-27-1,3,1,16,23,2,736
316918-1,G1-3-28-1,3,1,17,29,4,"1,972"
316991-6,G1-3-29-1,3,1,20,28, -   , -   
3-1718643-4,G1-3-29-2,3,1,21,26,4,"2,184"
3-1729698-1,G1-3-30-1,3,1,19,28,4,"2,128"
317415-000,G1-3-30-2,3,1,22,27,2,"1,188"
3-175446-1,G1-3-31-2,3,1,23,25,5,"2,875"
3-175448-6,G1-3-32-1,3,1,18,27,5,"2,430"
3-175636-8,G1-3-32-2,3,1,19,27,4,"2,052"
317601-000,G1-3-33-1,3,1,23,24,3,"1,656"
3-178136-5,G1-3-34-1,3,1,13,24,4,"1,248"
3-178137-5,G1-3-34-2,3,1,16,28,3,"1,344"
3-178528-0,G1-3-35-1,3,1,22,27,1,594
3-178589-3,G1-3-35-2,3,1,14,25,1,350
3-178780-6,G1-3-36-1,3,1,18,28,1,504
3-1802613-1,G1-3-37-1,3,1,14,26,5,"1,820"
3-1803395-8,G1-3-37-2,3,1,15,24,2,720
31884,G1-3-39-1,3,1,23,29, -   , -   
3-1903331-3,G1-3-40-1,3,1,15,28,2,840
3-1925314-1,G1-3-40-2,3,1,23,23,5,"2,645"
3-2013519-3,G1-3-41-2,3,1,23,23,3,"1,587"
320138,G1-3-42-1,3,1,15,23,1,345
3-2040404-2,G1-3-42-2,3,1,14,24,5,"1,680"
3-2040557-9,G1-3-43-1,3,1,16,25,3,"1,200"
320553,G1-3-43-2,3,1,22,28,3,"1,848"
320560,G1-3-44-1,3,1,22,23,1,506
320567,G1-3-44-2,3,1,16,25,2,800
3206430001,G1-3-45-1,3,1,18,24,2,864
320809-000,G1-3-45-2,3,1,23,29,4,"2,668"
321020,G1-3-46-1,3,1,14,27,4,"1,512"
321066,G1-3-47-1,3,1,15,25,1,375
321262,G1-3-48-2,3,1,15,28, -   , -   
3-2134249-3,G1-3-49-1,3,1,22,23,2,"1,012"
3-2161500-2,G1-3-49-2,3,1,17,23,4,"1,564"
3-2176337-3,G1-3-50-1,3,1,19,24,2,912
3-2176337-7,G1-3-50-2,3,1,16,29,1,464
3-2176337-8,G1-3-51-1,3,1,22,26, -   , -   
321889,G1-3-51-2,3,1,14,23,3,966
322277,G1-3-52-1,3,1,19,23,4,"1,748"
3-22280-3,G1-3-52-2,3,1,20,25,4,"2,000"
3-2232516-1,G1-3-53-1,3,1,15,24,1,360
3-2280624-1,G1-3-53-2,3,1,17,29,1,493
3-2280624-3,G1-3-54-1,3,1,16,23,3,"1,104"
322909-000,G1-3-54-2,3,1,19,23, -   , -   
322911-000,G1-3-55-1,3,1,20,26,1,520
323167,G1-3-55-2,3,1,21,28,4,"2,352"
323177,G1-3-56-1,3,1,21,25,2,"1,050"
3-2366515-2,G1-3-56-2,3,1,20,27,4,"2,160"
3-2366600-2,G1-3-57-1,3,1,16,28,2,896
323758,G1-3-57-2,3,1,23,23,4,"2,116"
324043,G1-3-58-2,3,1,19,28,1,532
324044,G1-3-59-1,3,1,20,27,4,"2,160"
324047,G1-3-59-2,3,1,15,26, -   , -   
324049,G1-3-60-1,3,1,13,28,1,364
324082,G1-3-60-2,3,1,21,28,3,"1,764"
32442,G1-4-1-1,3,1,22,28,2,"1,232"
32448,G1-4-1-2,3,1,20,29,3,"1,740"
324795-000,G1-4-2-1,3,1,14,24,4,"1,344"
326401-000,G1-4-2-2,3,1,16,28,4,"1,792"
326875,G1-4-3-1,3,1,18,29,2,"1,044"
327043,G1-4-3-2,3,1,23,26,4,"2,392"
3-2834074-3,G1-4-4-2,3,1,15,29,4,"1,740"
329041-000,G1-4-5-1,3,1,19,24,2,912
3-292207-0,G1-4-5-2,3,1,23,27,5,"3,105"
3-292208-0,G1-4-6-2,3,1,17,25,1,425
3-292208-6,G1-4-7-1,3,1,16,26,4,"1,664"
3-292252-0,G1-4-7-2,3,1,18,25,5,"2,250"
32944,G1-4-8-1,3,1,20,25,2,"1,000"
32947,G1-4-8-2,3,1,18,24,5,"2,160"
32958,G1-4-9-1,3,1,16,28,2,896
32996,G1-4-9-2,3,1,16,29,1,464
330035-000,G1-4-10-1,3,1,23,24,4,"2,208"
331249-000,G1-4-10-2,3,1,17,23,2,782
3-316080-5,G1-4-11-1,3,1,20,29,3,"1,740"
3-316081-2,G1-4-11-2,3,1,23,23, -   , -   
331797-000,G1-4-12-1,3,1,22,28,4,"2,464"
332451N001,G1-4-12-2,3,1,15,26,4,"1,560"
3324670001,G1-4-13-1,3,1,19,25,1,475
332615-000,G1-4-13-2,3,1,15,27,1,405
333867-000,G1-4-14-1,3,1,18,25,2,900
33462,G1-4-14-2,3,1,23,25,2,"1,150"
334781-000,G1-4-15-1,3,1,23,27,5,"3,105"
3-353293-2,G1-4-16-2,3,1,18,24, -   , -   
335755-000,G1-4-17-1,3,1,20,28, -   , -   
337559-000,G1-4-17-2,3,1,19,23,1,437
338767-000,G1-4-18-1,3,1,17,27,1,459
339982-000,G1-4-18-2,3,1,21,27,2,"1,134"
34070,G1-4-19-1,3,1,22,28,2,"1,232"
34071,G1-4-19-2,3,1,21,29,2,"1,218"
34072,G1-4-20-1,3,1,20,23,4,"1,840"
340939-000,G1-4-20-2,3,1,17,23,4,"1,564"
34103,G1-4-21-1,3,1,14,26,3,"1,092"
34105,G1-4-21-2,3,1,18,25,4,"1,800"
34111,G1-4-22-1,3,1,15,27,5,"2,025"
34119,G1-4-22-2,3,1,22,23,2,"1,012"
34131,G1-4-23-1,3,1,20,26, -   , -   
34133,G1-4-23-2,3,1,16,26,5,"2,080"
34136,G1-4-24-1,3,1,21,27,1,567
34142,G1-4-24-2,3,1,22,26, -   , -   
34155,G1-4-25-1,3,1,16,29,1,464
34157,G1-4-25-2,3,1,21,23,2,966
34162,G1-4-26-1,3,1,18,27, -   , -   
34163,G1-4-26-2,3,1,14,24,3,"1,008"
341641-000,G1-4-27-1,3,1,22,29,1,638
342613-000,G1-4-27-2,3,1,15,29,4,"1,740"
342939-000,G1-4-28-1,3,1,20,27,3,"1,620"
34319,G1-4-28-2,3,1,13,26,2,676
343648-000,G1-4-29-1,3,1,22,25,4,"2,200"
343781N001,G1-4-29-2,3,1,22,26,4,"2,288"
344008-1,G1-4-30-1,3,1,22,27,2,"1,188"
344106-1,G1-4-30-2,3,1,17,24,5,"2,040"
344848-000,G1-4-31-1,3,1,15,23,4,"1,380"
344905-000,G1-4-31-2,3,1,13,28,5,"1,820"
345101-000,G1-4-32-1,3,1,19,29,1,551
3-456405-0,G1-4-33-1,3,1,16,28,5,"2,240"
347115N001,G1-4-33-2,3,1,19,28, -   , -   
347709-000,G1-4-34-1,3,1,13,27,5,"1,755"
348184N001,G1-4-34-2,3,1,21,26, -   , -   
34853,G1-4-35-1,3,1,23,27,5,"3,105"
34855,G1-4-35-2,3,1,23,27,2,"1,242"
349147-000,G1-4-36-1,3,1,17,26,3,"1,326"
349361-000,G1-4-36-2,3,1,18,23,2,828
349753-000,G1-4-37-1,3,1,13,27, -   , -   
350019-1,G1-4-37-2,3,1,15,29,5,"2,175"
350123-000,G1-4-38-1,3,1,13,29,4,"1,508"
350218-6,G1-4-39-1,3,1,15,27,3,"1,215"
350388-1,G1-4-39-2,3,1,23,29, -   , -   
350550-7,G1-4-41-2,3,1,14,23,3,966
350707-1,G1-4-42-1,3,1,20,28,1,560
350760-4,G1-4-43-2,3,1,14,23,4,"1,288"
350777-1,G1-4-45-1,3,1,20,29,3,"1,740"
350782-1,G1-4-45-2,3,1,20,29, -   , -   
35115,G1-4-47-1,3,1,16,23,2,736
3-5178811-2,G1-4-48-1,3,1,15,25,1,375
352729-000,G1-4-49-1,3,1,23,23,3,"1,587"
353086-1,G1-4-50-2,3,1,16,28, -   , -   
353087-1,G1-4-51-1,3,1,18,27,1,486
353293-4,G1-4-52-1,3,1,18,24,2,864
353293-5,G1-4-52-2,3,1,17,27,3,"1,377"
353496-1,G1-4-54-1,3,1,14,28,3,"1,176"
353497-6,G1-4-54-2,3,1,18,23,2,828
353505-000,G1-4-55-1,3,1,22,26,4,"2,288"
353550-4,G1-4-57-1,3,1,15,24,5,"1,800"
353716-3,G1-4-57-2,3,1,19,23,4,"1,748"
353811-000,G1-4-58-2,3,1,22,29,4,"2,552"
353861-000,G1-4-60-1,3,1,15,27,2,810
353908-9,G1-4-60-2,3,1,19,28,1,532
354143-E,G1-5-1-1,3,1,14,26,1,364
354163-E,G1-5-2-1,3,1,15,26,1,390
354866-E,G1-5-2-2,3,1,16,26,5,"2,080"
354940-1,G1-5-3-1,3,1,14,24,1,336
355362N001,G1-5-3-2,3,1,21,28,3,"1,764"
355891-000,G1-5-4-1,3,1,14,27,4,"1,512"
355956-000,G1-5-4-2,3,1,18,27,1,486
35772,G1-5-5-1,3,1,14,26,4,"1,456"
35787,G1-5-5-2,3,1,13,28,3,"1,092"
358792-000,G1-5-6-1,3,1,20,25,4,"2,000"
358837-000,G1-5-6-2,3,1,22,26,3,"1,716"
359926-000,G1-5-7-1,3,1,19,23,5,"2,185"
36151,G1-5-7-2,3,1,19,25, -   , -   
36157,G1-5-8-1,3,1,13,24, -   , -   
362225-003,G1-5-8-2,3,1,18,25,2,900
362254-000,G1-5-9-1,3,1,23,23,4,"2,116"
364226-E,G1-5-9-2,3,1,18,26,1,468
364298-E,G1-5-10-1,3,1,16,29,3,"1,392"
3-6447224-1,G1-5-10-2,3,1,21,26,5,"2,730"
364918-E,G1-5-11-1,3,1,22,25,4,"2,200"
365067-000,G1-5-11-2,3,1,21,24,5,"2,520"
